12594
12593
12579
125657
125527
124945
124197
124195
124193
12403
123954
12382
123799
123782
123751
12372
12366
12365
123607
12349
12345
123392
123073
123019
123013
122993
122756
122597
122578
122576
122412
122270
121847
1216
121488
129253
129252
121365
121353
121339
121338
121337
121336
121335
121151
121046
120657
120629
120628
120626
120611
120484
120369
120307
120199
120135
120073
11999
11998
11991
11990
11989
11988
119740
119738
119736
119734
119722
119666
119433
119432
11940
119368
119359
119357
119355
119353
119349
119348
119345
119344
11926
119143
11905
118626
118624
118595
11824
11818
118109
118108
118107
118106
118103
118102
118077
118074
118073
118072
117806
117804
11761
11755
11752
117120
116671
116665
116651
11630
116208
116206
116205
116204
129734
129733
115778
115775
115755
115750
115737
129732
115447
115445
115443
115441
115361
129731
115328
115143
114873
114863
114850
114768
114764
114752
11473
114728
11471
114484
129728
114033
114004
113891
113873
11373
113676
113621
113580
113313
113237
113232
113149
113145
113070
112903
112897
112640
112605
112539
112538
112515
11244
11224
112068
112064
112057
111903
111694
11168
128647
128645
111450
111324
111285
111121
11111
11110
11095
11092
11057
110255
110239
110141
11013
110111
110110
128547
109883
10945
109258
10900
10876
108717
108695
108669
108402
108380
108287
108266
108265
10816
108128
10809
108036
108029
108027
108010
108009
107898
107890
107889
107888
107887
107886
107885
107853
10781
107789
107526
107490
107457
128358
107181
107179
128338
128332
106867
106416
105956
105911
128273
105781
105462
105389
105337
105326
105325
105197
128222
128220
128218
104669
104662
104392
10424
104201
10409
10408
10407
10406
104053
10405
10404
10403
104012
103913
103912
103835
103764
103551
103549
103548
103519
128122
128121
103461
128112
103202
103137
103125
103124
103123
10306
10293
128079
10276
128067
102634
102633
128060
102505
102415
102160
102135
102007
128026
128025
101949
101750
101748
101746
101744
101742
101740
101729
101565
101559
101555
101539
101283
101221
100944
127951
100260
127917
100179
100178
100177
100176
100133
100131
100129
10005
12773
127681
127680
127679
127678
127677
127676
127675
127674
127309
126811
126810
126809
126803
126782
126477
126333
126100
126098
126096
13355
133807
133808
133812
133816
133817
133878
133879
133953
133959
133960
133963
133966
133968
133971
133992
134248
13435
134354
134356
134364
134506
134508
134523
134622
134751
13481
134906
134995
135052
135074
135075
135076
135077
135078
135079
135080
135081
135082
135095
135102
130125
130132
135436
135438
130144
135460
135462
130146
13578
135995
135997
136001
136026
136027
136028
136029
136030
136039
136055
136057
136059
136062
136710
136711
136716
